Type,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,VideoAmt,PetID,PhotoAmt,AdoptionSpeed
1,7,141,307,3,1,7,0,2,1,1,1,1,1,2,0,0,923a58e31,8.0,3
1,60,60,0,2,1,7,0,1,1,1,1,2,1,1,100,0,f477f306f,6.0,1
1,48,128,0,1,2,7,0,1,1,1,1,2,1,1,0,0,36ad55549,0.0,3
1,11,179,0,2,4,0,0,2,2,2,1,2,1,1,0,0,851302ab1,3.0,4
1,18,307,0,1,2,4,0,2,1,3,3,3,1,1,0,0,3c30c4a49,2.0,4
2,3,265,299,2,1,6,7,1,2,2,2,2,1,1,0,0,96c93dcc0,1.0,1
1,4,109,218,2,3,5,7,3,2,1,1,2,1,1,0,1,743b67b44,21.0,3
1,36,195,0,1,6,7,0,1,1,3,3,2,1,1,200,0,3f4cf8745,2.0,1
2,2,266,0,2,2,7,0,2,1,2,1,2,2,1,0,0,c87f6d0e4,5.0,2
2,1,265,266,2,1,3,7,1,2,2,1,2,1,1,50,0,52782bca8,5.0,0
1,2,307,0,2,1,2,0,2,1,2,1,2,1,1,50,0,9786bb3f7,4.0,2
1,3,307,141,2,1,0,0,2,1,1,1,2,1,1,0,0,732fa3cb9,13.0,4
2,7,265,0,1,1,2,0,2,2,2,1,2,1,1,30,0,d1d9012db,4.0,1
1,1,307,307,2,5,0,0,1,2,2,2,2,1,3,0,0,bc0b9984a,4.0,4
1,2,307,307,1,1,7,0,2,2,1,1,2,1,1,0,0,2836c44dc,7.0,1
1,24,307,0,2,2,0,0,2,1,2,2,1,1,1,0,0,7c1f20f6e,1.0,4
1,2,307,0,2,1,7,0,2,1,2,1,2,1,1,5,0,0d460fe7a,1.0,1
2,12,306,265,2,1,7,0,2,2,3,3,3,1,1,200,0,8f519310b,5.0,3
1,12,179,0,1,5,0,0,1,2,3,3,2,1,1,0,0,0eab258a9,1.0,1
2,4,266,0,3,5,6,7,2,1,1,1,2,1,4,0,0,6d95c8ec6,6.0,2
1,2,307,0,1,2,0,0,2,2,1,1,2,1,1,80,0,49f6a8909,1.0,4
1,6,307,0,2,5,0,0,2,1,1,1,2,1,1,0,0,a2dccbe51,3.0,4
1,1,185,307,2,1,2,7,2,1,3,3,2,1,1,0,0,6114449db,4.0,3
2,18,266,0,2,1,4,7,1,1,3,1,3,1,1,0,0,35f9132e5,2.0,3
2,8,266,0,3,1,6,0,1,1,1,1,3,1,4,0,0,348665874,5.0,4
2,36,285,0,2,2,0,0,2,3,2,2,2,1,1,100,0,45d12329c,1.0,1
2,1,265,0,3,1,0,0,2,2,2,1,2,1,3,0,0,c47c94411,4.0,4
1,2,307,0,1,1,5,0,2,2,2,3,2,1,1,0,0,ad70b1120,5.0,4
2,2,266,0,1,6,7,0,2,1,1,1,2,1,1,70,0,1952397d3,2.0,2
1,12,307,119,3,2,5,7,2,2,1,1,1,1,2,0,0,43bae1c6d,4.0,2
2,4,266,0,1,2,0,0,2,1,2,1,2,1,1,0,0,2de719b88,5.0,3
1,12,213,0,2,1,2,7,2,2,1,1,1,1,1,0,0,3ef5f0537,3.0,3
1,48,119,0,2,1,7,0,2,2,1,1,1,1,1,0,0,17880e117,0.0,2
1,1,307,0,2,2,7,0,2,1,2,2,2,1,1,0,0,5376c81df,1.0,0
1,2,307,0,2,5,7,0,2,1,2,2,2,1,3,0,0,e58225b2e,2.0,2
2,8,266,299,2,2,0,0,2,1,1,1,1,1,1,0,0,64e5f3abe,1.0,4
1,2,26,307,2,1,2,0,4,1,1,1,2,1,1,0,0,3ae51e685,3.0,3
1,2,20,141,3,2,5,7,1,1,2,2,1,1,2,0,0,b6c93a605,3.0,2
2,3,266,0,2,6,7,0,2,2,2,1,2,1,1,0,0,02868b720,5.0,1
1,1,307,307,3,1,2,7,2,2,2,2,2,1,3,0,0,88f3a5fd6,0.0,4
1,36,307,0,2,1,7,0,2,1,1,1,1,1,1,0,0,f45457bdc,1.0,4
1,48,307,0,2,3,5,0,2,2,2,1,1,1,1,0,0,5b3559bf2,1.0,4
1,4,307,0,2,2,0,0,2,1,1,1,1,1,1,0,0,bb051be7c,11.0,4
1,32,307,128,2,2,7,0,2,1,1,2,1,1,1,0,0,568a5ab51,1.0,4
2,4,251,0,1,3,4,7,2,2,1,1,2,1,1,50,2,2aadf6110,5.0,2
1,1,141,307,2,1,6,0,3,1,2,2,2,1,1,0,0,b31045c50,4.0,1
2,5,266,0,1,1,7,0,1,1,1,1,2,1,1,0,0,24e22fd2e,11.0,2
2,5,264,0,1,3,0,0,2,2,2,1,2,1,1,50,0,1a67ffb8b,2.0,1
1,29,205,0,2,2,3,7,1,2,1,1,2,1,1,0,0,86dec16a3,1.0,2
1,12,76,307,2,1,7,0,2,1,1,1,1,1,1,0,0,1cc20af0a,2.0,4
2,24,265,265,2,3,4,0,3,2,2,2,3,1,1,0,0,f5cb16efb,4.0,4
1,1,307,0,2,2,0,0,2,1,2,2,2,1,1,0,0,9999c355f,3.0,1
2,2,265,0,2,3,6,7,2,2,1,1,2,1,1,0,0,13264f4f4,5.0,3
1,2,307,307,2,2,0,0,2,2,1,1,2,1,3,0,0,89bc4559f,5.0,1
2,1,265,0,3,2,6,7,2,2,2,2,2,1,2,0,0,69d04f61e,5.0,1
2,4,299,0,1,6,0,0,1,1,1,1,2,1,1,0,0,9e3e99760,3.0,1
1,48,307,0,2,1,0,0,1,3,3,3,3,1,1,0,0,8afcd7b7e,1.0,3
1,2,307,0,2,1,2,7,2,2,2,1,2,1,1,100,0,a9199119d,3.0,0
1,12,307,0,2,3,5,0,2,1,1,1,1,1,1,0,0,4ea31a03a,1.0,4
2,0,266,0,2,1,0,0,1,1,2,2,2,1,1,0,0,2b54ee792,0.0,2
2,1,266,0,1,1,2,6,2,1,2,2,2,1,1,0,0,3796a0068,1.0,2
2,4,266,0,1,4,0,0,2,1,2,2,2,1,1,0,0,45d814813,3.0,1
2,1,266,0,1,1,7,0,2,1,2,1,2,1,1,0,0,e79dc4f9d,6.0,3
2,2,299,0,3,1,3,7,2,1,2,2,2,1,5,0,0,cc3434ae1,3.0,4
1,24,307,0,2,1,2,0,2,2,1,1,1,1,1,0,0,1ccd49ce2,2.0,4
1,1,307,0,3,1,2,7,2,1,2,2,2,1,7,0,0,360dcecb1,8.0,1
2,4,266,266,3,2,4,6,1,1,1,1,2,1,4,0,0,13e0627dc,4.0,4
1,2,307,0,2,1,2,0,2,2,3,3,2,1,1,0,0,0c64a0f1b,2.0,3
1,2,307,0,2,1,2,0,2,2,1,1,2,1,1,0,0,95855babf,2.0,3
2,4,265,0,1,1,6,7,2,2,1,1,1,1,1,0,0,9849173ee,10.0,4
1,12,307,0,1,2,3,7,3,1,1,1,2,1,1,0,0,441594b56,2.0,4
1,1,307,0,3,1,2,5,2,2,3,3,2,1,6,0,0,9819716c8,2.0,3
2,2,266,0,2,1,2,7,1,1,1,1,2,1,5,0,0,9791b85de,6.0,2
2,1,265,0,1,6,7,0,2,2,2,2,2,1,1,0,0,517a669f2,1.0,2
1,72,213,0,1,7,0,0,2,2,2,2,2,1,1,0,0,63e212498,2.0,4
1,22,20,0,2,1,2,7,2,1,1,1,2,1,1,0,0,bf7c0f270,3.0,2
2,1,242,0,1,2,7,0,2,3,1,1,2,1,1,400,0,0cd614218,9.0,2
2,1,266,0,1,1,7,0,2,1,2,2,2,1,1,0,0,e6ad8aa1b,1.0,3
1,0,307,307,1,7,0,0,2,1,1,1,2,1,1,0,0,20c3c2ba7,3.0,2
2,2,264,0,3,3,5,6,2,3,2,2,2,1,11,30,0,f90722a00,6.0,4
1,2,307,0,2,7,0,0,2,2,3,3,3,1,1,0,0,5b945da83,1.0,4
2,2,266,0,1,1,7,0,1,1,3,3,3,1,1,0,0,20bad295b,5.0,0
1,2,307,103,1,1,2,0,2,1,2,2,2,1,1,0,0,3c7dd9982,1.0,1
1,2,307,0,1,1,2,0,2,1,1,1,2,1,1,0,0,faec94482,8.0,3
2,1,266,299,3,1,2,6,2,1,2,1,2,1,3,0,0,ea055de86,26.0,3
2,31,264,0,2,1,4,7,2,3,1,1,1,1,1,0,0,14272c5c7,2.0,2
2,2,283,0,2,6,0,0,1,1,2,2,2,1,1,0,0,72d753384,3.0,4
1,60,307,0,1,2,3,0,2,1,1,1,2,1,1,0,0,9cbae8539,1.0,1
2,3,266,0,2,2,3,5,1,1,2,2,2,1,1,0,0,bc1b742f4,0.0,4
2,3,266,0,1,2,3,0,1,1,1,1,2,1,1,0,0,41c163f8a,6.0,3
2,2,266,0,2,2,5,6,1,1,2,2,2,1,3,0,0,6f2374a43,4.0,3
2,12,266,0,2,7,0,0,2,1,1,1,1,1,1,0,0,4fb715361,2.0,3
1,18,307,0,1,1,0,0,2,1,1,1,2,1,1,100,0,54314d17b,1.0,2
2,2,266,0,1,1,6,7,2,1,1,1,2,1,2,100,0,2b0896bbe,30.0,3
1,2,307,0,2,2,0,0,2,2,2,1,2,1,1,0,0,4b45ae85f,1.0,1
1,9,307,0,1,2,3,0,2,2,1,3,2,1,1,0,0,8c1c5448c,3.0,2
2,17,266,0,1,4,0,0,2,1,1,1,2,1,1,0,0,29f2fd4c6,5.0,4
1,0,307,0,3,1,2,0,2,2,2,3,2,1,3,0,0,76aa06fb0,1.0,1
2,3,266,0,2,1,2,7,1,1,2,2,2,1,1,0,0,c8cc85a15,1.0,2
1,2,307,0,1,1,7,0,2,1,2,2,2,1,1,0,0,2bbe22924,3.0,4
2,3,266,0,1,1,6,7,2,1,1,1,2,1,2,0,0,bd1eaf778,11.0,3
2,8,266,0,1,6,7,0,1,1,1,1,1,1,1,0,0,f45b8360a,2.0,2
2,2,266,0,2,1,6,0,1,1,2,2,2,1,1,0,0,dee6cea2a,3.0,2
2,6,265,0,2,3,7,0,2,2,1,1,1,1,1,0,0,4ee566501,13.0,0
2,2,283,0,3,1,7,0,1,1,3,3,3,1,5,0,0,931a50b80,4.0,4
1,1,307,26,1,1,2,0,3,2,1,1,2,1,1,0,0,85c4e7a41,4.0,2
1,3,307,307,3,1,2,6,2,2,2,2,2,2,4,0,0,fd8c80281,5.0,2
1,48,169,0,1,2,5,0,1,3,1,1,3,1,1,0,0,ad9d334b5,1.0,3
2,4,266,0,3,1,2,7,1,1,2,2,2,1,3,0,0,ebabceece,3.0,4
1,1,307,0,3,1,7,0,2,1,2,1,2,1,5,0,0,134b82d89,3.0,2
1,3,307,129,2,5,0,0,2,1,1,1,2,1,1,0,0,06db81e31,1.0,2
2,3,300,0,2,7,0,0,2,2,2,2,2,1,1,0,0,c8cca430f,1.0,3
2,36,280,264,1,1,2,0,4,3,1,1,1,1,2,200,0,8f476ed34,3.0,3
2,5,266,0,2,3,4,7,2,1,2,1,2,1,1,10,0,147e587da,2.0,4
1,8,307,0,2,2,7,0,2,1,1,1,1,1,1,0,0,d3ffc5c1b,2.0,4
2,1,299,0,1,6,0,0,2,2,2,2,2,1,1,0,0,4c55ffdb7,3.0,2
1,7,307,0,1,3,0,0,2,1,1,1,1,1,1,0,0,688b3183d,2.0,3
2,5,264,264,2,2,5,6,2,2,1,1,1,1,2,30,0,30eb0f9e6,10.0,3
1,2,307,307,1,2,0,0,2,1,1,1,2,1,1,100,0,412d7406c,2.0,3
1,6,307,307,2,5,7,0,2,1,1,1,1,1,2,0,0,e67b88329,3.0,4
2,48,266,0,1,5,7,0,2,1,2,2,1,3,1,0,0,1c9a90078,7.0,3
2,1,266,0,3,1,5,7,2,1,2,2,2,1,5,0,0,a4ba78b62,3.0,2
2,2,266,299,1,1,6,0,2,1,2,1,2,1,1,0,0,041cf403e,14.0,1
1,1,307,0,1,2,7,0,2,2,2,2,2,1,1,0,0,0c4e78176,1.0,2
1,36,189,307,1,1,2,0,3,1,1,1,1,1,1,0,0,9e6570928,4.0,4
2,2,266,0,3,1,2,7,1,1,2,2,2,1,4,0,0,59ee91cf8,1.0,1
2,4,264,285,1,1,0,0,2,3,3,1,2,1,1,0,0,2f2f38f47,7.0,2
2,12,265,0,1,4,5,7,2,2,1,1,1,1,1,0,0,6ab4a944b,3.0,2
2,1,266,266,2,2,5,7,1,1,2,2,2,1,2,0,0,26716b324,2.0,1
1,2,307,0,3,1,2,0,2,1,2,2,2,1,2,0,0,660dd8ded,2.0,2
1,7,307,0,2,1,0,0,1,1,1,1,1,1,1,0,3,950dd345b,6.0,3
2,2,266,0,2,1,3,7,1,1,1,1,2,1,1,0,0,36f1c9d61,5.0,3
2,1,266,0,1,1,6,0,2,1,2,2,2,1,1,0,0,b8f94e1ff,2.0,1
1,18,307,307,2,3,0,0,2,3,1,1,2,1,1,0,0,215345b52,8.0,4
1,1,307,0,2,1,2,7,2,1,3,3,2,1,1,0,0,ab94dbe57,3.0,3
2,60,266,0,1,6,0,0,3,1,3,1,1,2,1,0,0,d2355d242,1.0,2
1,2,307,0,2,2,5,7,2,2,2,1,2,1,2,0,0,b72a62a33,5.0,4
1,2,307,203,2,1,2,7,2,2,2,1,2,1,1,50,0,897e065bd,4.0,2
2,25,265,0,2,2,6,7,2,2,1,1,3,1,1,0,0,d980c361e,2.0,4
2,2,266,0,1,2,7,0,2,1,2,2,2,1,1,0,0,6d172f3eb,1.0,0
1,24,167,0,2,7,0,0,1,3,1,1,1,1,1,0,0,b2dbd92b1,5.0,0
2,2,266,0,1,1,7,0,2,1,2,1,2,1,1,0,0,302d37427,12.0,1
1,24,307,0,2,1,0,0,3,2,1,1,1,2,1,0,0,c05b74b05,2.0,4
1,24,307,0,2,2,7,0,2,2,3,3,3,1,1,0,0,876dd37df,1.0,4
2,2,266,0,1,1,0,0,1,1,2,1,2,1,1,0,0,1ef7f27ab,3.0,3
2,3,264,0,2,1,3,7,3,3,2,1,2,1,1,50,0,a322972da,2.0,1
1,3,307,0,3,5,0,0,2,1,1,1,1,1,3,0,0,fd139f4e4,2.0,4
1,180,307,0,1,6,0,0,2,2,1,1,1,1,1,0,0,1d669183f,1.0,4
1,24,307,0,1,1,2,0,2,2,1,1,1,1,1,0,0,7fa3ab674,4.0,1
1,2,307,0,2,1,2,0,2,1,1,1,2,1,1,0,0,e4ece4eca,2.0,3
1,36,307,0,1,7,0,0,2,1,1,1,2,1,1,0,0,5b1e90385,1.0,4
1,2,307,307,2,1,2,3,2,2,2,2,2,1,1,0,0,f60779a3b,5.0,2
1,2,307,0,2,1,2,0,2,1,2,1,2,1,1,0,0,5943080b2,1.0,1
1,24,78,307,2,2,7,0,3,1,1,1,1,1,1,0,0,3c2e29219,5.0,4
1,1,307,0,1,1,0,0,2,1,2,2,2,1,1,0,0,ef14eb18e,2.0,2
1,2,307,0,2,2,0,0,2,1,1,1,2,1,1,0,0,7efb36b65,7.0,3
1,1,15,307,2,5,0,0,2,1,2,2,2,1,1,0,0,cf8539482,3.0,1
1,84,234,0,2,7,0,0,2,2,3,3,3,1,1,100,0,2ac979cf7,3.0,3
2,10,266,0,3,4,0,0,2,1,3,1,2,1,2,0,0,53b3ef282,3.0,4
2,1,265,266,3,1,2,0,2,2,2,2,2,1,2,0,0,75f582ad6,4.0,1
2,7,266,265,2,2,3,0,1,1,2,1,2,1,1,0,0,e4bc68f06,3.0,1
1,36,179,69,2,5,7,0,1,2,1,1,1,1,1,200,0,7374edef0,5.0,2
1,24,307,0,1,2,7,0,2,1,2,1,1,1,1,0,0,3aa4a07dc,3.0,4
2,3,299,0,2,1,6,0,1,1,2,1,2,1,1,0,0,ef086278a,3.0,4
1,3,307,0,1,1,2,3,2,1,1,1,2,1,1,0,0,2ce86e3a2,2.0,2
2,4,265,0,2,2,6,7,1,2,2,2,2,1,1,0,0,6469bb262,2.0,4
2,2,266,0,1,2,5,0,2,1,2,1,2,1,1,0,0,2f4aa5ad9,3.0,3
2,3,292,0,2,2,7,0,2,2,1,1,2,2,1,20,0,2be9fa813,2.0,2
2,36,265,0,1,2,7,0,3,2,2,1,2,1,1,0,0,db7fc3cc9,1.0,2
2,2,265,0,2,2,4,7,1,2,2,2,2,1,1,0,0,791f6c077,4.0,2
1,12,307,103,1,1,2,0,1,1,1,1,2,1,1,0,0,df0933e46,6.0,3
1,7,307,0,2,2,0,0,2,1,1,1,1,1,1,0,0,3af847ce9,6.0,4
1,3,307,0,1,1,2,3,3,1,2,2,2,1,1,0,0,09e39377f,2.0,4
1,8,307,0,1,1,2,7,2,2,1,3,2,1,1,0,0,4236c9245,0.0,3
2,12,266,0,2,1,7,0,2,2,2,1,1,1,1,0,0,a684871b0,2.0,4
1,48,307,0,1,1,2,7,2,1,1,1,3,1,1,0,0,2e3c8edaf,3.0,4
2,6,266,0,2,3,5,0,2,1,1,1,1,1,1,0,0,cd81fa60a,2.0,4
2,1,266,0,1,1,0,0,2,1,2,2,2,1,1,0,0,955d40492,1.0,3
2,2,265,0,3,2,5,6,2,2,2,2,2,1,4,0,0,d1870f34b,3.0,4
2,10,243,0,1,7,0,0,2,2,1,1,1,1,1,0,0,992feb0f1,3.0,2
1,7,307,0,2,2,0,0,2,1,1,1,1,1,1,0,2,2d63b7c4f,6.0,3
1,2,307,117,2,3,5,0,2,1,1,1,2,1,1,0,0,48dd04601,6.0,3
2,5,266,292,1,1,2,7,2,2,2,1,2,1,1,0,0,270461683,5.0,4
2,2,265,241,2,6,0,0,2,2,2,2,2,1,1,1,0,f5b2c6fc0,2.0,2
1,96,205,0,2,2,7,0,1,3,1,1,1,1,1,0,0,2da9b0c2c,5.0,1
1,60,169,0,1,7,0,0,1,2,3,3,3,1,1,0,0,44d1246e0,2.0,1
2,3,266,0,1,7,0,0,1,1,2,2,2,1,1,0,0,4af765dc3,2.0,2
1,2,307,0,2,2,3,7,2,1,1,1,2,1,1,0,0,a1019e087,2.0,3
2,2,247,265,1,3,5,7,1,2,2,1,2,1,1,0,0,909d9e158,4.0,1
1,24,307,0,1,2,0,0,2,1,1,1,1,1,1,0,0,598f49a8f,5.0,4
2,2,266,0,2,2,0,0,1,1,3,1,2,1,1,0,0,8feefe84d,3.0,2
2,3,266,0,2,5,7,0,2,1,3,3,2,1,1,0,0,a3af82b71,3.0,3
2,1,265,0,1,1,0,0,1,2,2,2,2,1,1,0,0,eea7548f0,2.0,1
2,22,266,0,2,1,0,0,2,1,1,1,1,1,1,90,0,060e4ed30,2.0,4
1,2,307,0,1,1,7,0,2,1,2,2,2,1,1,0,0,6bc347d2d,3.0,2
2,3,265,299,2,1,2,7,1,2,1,1,2,1,1,0,0,b869dec56,10.0,1
2,2,265,0,2,1,6,7,1,2,1,1,2,1,1,0,0,ce27e496b,8.0,3
1,3,307,0,1,1,7,0,2,2,1,1,2,1,1,50,0,705a6dffe,3.0,1
2,4,265,0,2,1,7,0,2,2,1,1,2,1,1,0,0,89347826e,1.0,3
1,30,49,307,1,7,0,0,2,1,1,1,1,1,1,200,0,c947d8169,2.0,3
1,3,307,0,2,1,0,0,2,1,2,2,2,1,2,0,0,492e0cc50,11.0,2
1,6,307,0,1,2,0,0,2,1,2,2,2,1,1,0,0,e10252ca3,2.0,4
1,2,141,307,1,2,0,0,2,2,2,2,2,1,1,0,0,1d2a7f0dd,5.0,1
2,3,292,299,2,2,5,0,2,1,1,1,2,1,1,60,0,dcf17ac48,2.0,4
2,1,247,299,1,1,6,7,2,1,2,1,2,1,1,0,1,b1cb5d0ec,6.0,2
2,12,243,266,1,1,2,6,2,1,1,1,1,1,1,300,0,1c138e187,3.0,2
2,1,265,0,1,1,6,7,2,2,2,2,2,1,1,0,0,da8054bfa,5.0,2
1,3,307,0,3,1,4,0,2,2,2,2,2,1,2,0,0,d8519e771,2.0,2
1,3,307,0,2,1,7,0,1,2,3,3,3,1,1,0,0,4518f180e,2.0,1
1,4,307,307,1,5,0,0,2,1,1,1,1,1,1,0,0,3185aa328,3.0,4
2,1,277,0,2,1,2,7,2,1,2,2,2,1,1,0,0,1eb85ae31,1.0,2
2,2,265,0,2,1,4,7,2,2,2,2,2,1,1,0,0,207ad2902,0.0,3
2,2,306,0,2,1,7,0,1,1,2,2,2,1,1,0,0,1de957113,4.0,0
1,3,307,0,2,1,2,7,2,2,1,1,2,1,1,200,0,9ba7b7b9c,2.0,2
1,2,307,0,1,1,0,0,2,1,1,1,2,1,1,0,0,692bde33a,1.0,2
2,5,266,0,1,1,2,6,1,2,1,1,2,1,1,0,0,bd8312dcc,4.0,4
1,8,307,0,2,5,0,0,2,2,3,3,3,1,1,0,0,cd469a42f,3.0,3
2,2,265,0,2,2,7,0,2,2,2,2,2,1,1,0,0,b085671fa,5.0,1
2,9,266,0,3,1,0,0,2,1,2,1,2,1,2,10,0,d3832783a,5.0,1
1,2,307,0,2,1,2,0,2,1,1,1,1,1,1,0,0,537b5f09b,5.0,3
2,7,251,0,1,4,7,0,3,2,1,1,1,1,1,0,0,27898ed6d,2.0,3
1,3,307,0,2,2,0,0,2,2,2,2,2,1,1,0,0,9d64175e7,1.0,3
1,2,307,0,2,1,5,0,2,1,2,2,2,1,1,0,1,1adb292f6,8.0,3
1,12,307,0,1,2,7,0,2,2,1,1,1,1,2,0,0,1c4afcc03,1.0,4
1,6,307,0,2,1,2,0,2,2,2,2,2,1,2,0,0,054f35a8c,2.0,2
1,2,307,0,2,2,7,0,2,1,2,1,2,1,1,0,0,d7282183b,1.0,4
1,48,307,0,2,2,0,0,2,1,1,1,1,1,1,0,2,895d8c870,4.0,2
1,2,307,0,2,1,0,0,2,1,1,1,2,1,1,0,0,e66ee4be8,2.0,2
1,6,307,0,2,1,2,4,2,2,2,1,2,1,1,0,0,81efac010,3.0,4
1,2,307,307,1,2,7,0,2,2,2,2,2,1,1,0,0,4f7a70728,13.0,2
1,1,307,218,1,1,5,0,2,1,2,1,2,1,1,0,0,a21f20530,2.0,2
1,36,307,0,1,1,7,0,2,2,2,2,2,1,1,0,0,a091487fb,5.0,3
1,12,189,189,1,1,0,0,3,2,1,1,2,1,1,500,0,dcecf2ba5,1.0,2
2,2,254,0,1,4,7,0,1,2,2,2,2,1,1,0,0,35d04e039,4.0,2
2,3,266,266,2,5,7,0,2,1,1,1,2,1,1,50,0,7bb118200,3.0,2
2,2,266,0,2,1,0,0,1,1,2,2,2,1,1,0,3,7028ea673,4.0,1
1,1,307,0,1,1,0,0,2,1,2,2,1,1,1,0,0,4bef58278,3.0,4
2,2,266,0,3,1,4,7,2,1,2,2,2,1,4,0,0,9a053dbe6,5.0,1
1,1,307,0,2,1,2,0,2,1,2,2,2,1,1,0,0,caa616482,3.0,2
2,1,266,266,3,1,4,7,1,1,2,2,2,1,2,0,0,e297b5ede,15.0,2
1,2,307,0,1,1,2,0,2,1,2,1,2,1,1,0,0,31e9530cf,5.0,2
1,2,218,307,1,2,3,7,2,2,1,1,2,1,1,0,0,cbf3467d9,5.0,1
2,3,266,0,2,1,7,0,1,1,2,2,2,1,1,0,0,fd7ae9b79,1.0,2
2,6,247,0,2,2,7,0,2,2,1,1,3,1,1,0,0,105c28771,6.0,4
2,3,265,0,1,1,7,0,1,2,2,2,2,1,1,80,0,e013ab581,3.0,4
2,3,264,285,1,4,0,0,2,3,2,1,2,1,1,700,0,ff867121e,2.0,2
1,3,307,0,2,1,2,0,2,1,1,1,2,1,1,0,1,358270782,6.0,4
2,41,265,0,2,1,7,0,2,2,1,1,1,1,1,0,0,e7a24f9e9,6.0,4
1,5,307,0,2,2,5,7,2,1,1,1,2,1,1,0,0,0c6c71a55,11.0,3
2,1,266,0,2,1,7,0,1,1,2,2,2,1,1,0,0,f559980ed,2.0,2
2,2,299,265,2,1,6,0,1,2,3,3,3,1,1,0,0,eff5c562e,2.0,2
2,2,266,0,2,1,7,0,1,1,2,2,2,1,2,0,0,ca457392b,3.0,0
1,1,307,0,3,1,2,7,2,1,2,2,3,1,7,0,0,1c901d8d7,0.0,4
1,2,307,0,2,1,2,7,2,1,2,2,2,1,1,0,0,4079020a6,5.0,4
2,4,265,0,1,7,0,0,3,2,2,1,2,1,1,0,0,cc8518f88,5.0,2
2,7,266,0,1,4,7,0,2,1,1,1,2,1,1,0,0,225d332dc,3.0,2
1,26,307,0,2,1,2,0,2,1,1,1,2,1,1,0,0,0a38a1059,5.0,4
2,1,266,0,1,1,3,7,1,1,2,2,2,1,2,0,0,414e5ba55,3.0,2
1,2,307,0,2,2,0,0,2,1,1,1,1,1,1,0,0,807e3b981,4.0,2
1,6,307,307,3,1,2,7,2,2,3,3,3,1,5,0,0,fc93d7cc9,2.0,4
2,1,266,0,3,1,2,7,1,1,2,2,2,1,4,0,0,243925f5e,4.0,2
1,36,128,0,1,2,7,0,2,1,1,1,2,1,1,0,0,1cc66d907,3.0,4
1,11,69,0,1,5,0,0,2,3,1,1,2,1,1,200,0,518384a79,3.0,1
2,3,283,0,1,2,7,0,2,1,3,3,3,1,1,0,0,a66c7ec50,3.0,1
1,6,307,0,2,2,5,0,1,1,1,1,2,1,1,0,0,8b0fa13e1,4.0,4
1,4,307,307,2,7,0,0,1,1,2,2,2,1,1,0,0,373b98352,1.0,3
1,24,128,0,1,2,7,0,2,1,1,3,2,1,1,1,0,5eb152e2a,1.0,3
2,4,266,0,3,1,2,6,2,1,1,2,1,1,2,0,1,80723d694,7.0,4
2,2,266,0,2,2,5,0,1,1,2,1,2,1,3,0,0,10337747f,4.0,2
2,2,266,0,1,6,7,0,2,1,1,1,2,1,1,0,0,1069c72a9,7.0,3
1,1,307,0,3,1,2,5,2,1,1,3,3,1,5,0,0,3e2347b40,3.0,3
2,3,299,0,1,2,0,0,1,1,2,1,2,1,1,0,0,e432ee48e,2.0,1
2,24,266,0,3,4,6,7,3,1,1,1,1,1,3,0,0,92e74870e,3.0,4
1,6,205,167,1,2,7,0,2,2,1,2,2,1,1,0,0,afe9d7dca,9.0,3
2,12,266,0,2,1,4,7,2,1,2,2,2,1,6,0,0,9ca6debf5,4.0,2
1,3,307,0,2,1,5,6,2,1,2,2,2,1,1,20,0,ec83e77f0,1.0,2
2,3,266,0,1,3,7,0,2,1,1,1,1,1,1,0,1,b7a54fea5,16.0,3
1,11,307,0,1,2,0,0,3,1,1,3,2,1,1,0,0,3947180ba,3.0,4
2,1,254,266,3,1,4,7,2,1,2,2,2,1,4,30,0,236dd6cca,15.0,2
1,36,307,0,1,2,7,0,2,2,1,3,1,1,1,0,0,f83c963d2,4.0,4
1,7,60,60,2,5,7,0,1,1,1,1,1,1,1,0,0,15b5da7f8,3.0,4
2,8,266,0,1,1,7,0,2,1,1,1,1,1,1,0,0,dd36ab692,3.0,1
2,4,266,0,2,1,6,0,2,1,2,3,2,2,1,0,0,a7ba4d7e1,1.0,2
1,3,307,0,1,2,0,0,1,1,2,1,1,1,1,0,0,b5ce44276,3.0,3
2,2,292,0,3,5,6,7,1,1,2,2,2,1,4,0,0,348591b3f,2.0,1
1,2,307,0,2,5,0,0,2,2,3,1,2,1,1,0,0,992170cac,2.0,4
1,2,307,0,1,1,2,0,2,1,2,1,2,1,1,0,0,95e61ce61,2.0,3
2,1,266,0,3,4,7,0,2,1,2,2,2,1,6,0,0,df356def7,5.0,1
1,1,307,0,2,5,7,0,2,2,2,2,2,1,1,0,0,f40b68c08,2.0,2
1,2,307,0,1,2,0,0,2,2,2,2,2,1,1,0,0,9907dde11,2.0,3
1,3,307,0,2,1,7,0,2,1,2,1,2,1,1,0,0,33ed78569,5.0,1
2,1,299,0,1,1,3,6,1,2,1,1,1,1,5,0,0,0b3f851f0,4.0,3
1,24,307,0,1,4,7,0,2,2,3,3,2,1,1,0,0,8d650d311,5.0,3
2,4,246,0,2,3,0,0,2,2,2,1,2,2,1,0,0,4c05ee4b2,0.0,4
2,3,266,0,1,1,7,0,1,1,2,1,2,1,1,50,1,7c4b2e0c0,3.0,2
